time_s,time_us,time_steady,num_ch,svid_0,flags_0,quality_0,cno_0,svid_1,flags_1,quality_1,cno_1,svid_2,flags_2,quality_2,cno_2,svid_3,flags_3,quality_3,cno_3,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656915949,383000,9294233,16,2,13,4,32,11,13,4,31,20,13,4,31,25,13,4,28,45,11,0,2022-07-04T09:25:49,6584,109.73971666666667,6583260,109.721,380.5927352555624,96835.9235563703
1656915950,357000,9295207,16,2,13,4,31,20,13,4,31,25,13,4,28,29,4,4,28,72,11,0,2022-07-04T09:25:50,6585,109.75595,6584234,109.73723333333334,374.11542182052926,96910.94221508827
1656915951,380000,9296230,16,2,13,4,32,20,13,4,32,29,4,4,29,31,4,4,24,100,11,0,2022-07-04T09:25:51,6586,109.773,6585257,109.75428333333333,367.71155353476803,96985.16049923364
1656915952,350000,9297199,16,2,12,4,31,11,12,4,30,20,12,4,28,29,4,4,28,127,11,0,2022-07-04T09:25:52,6587,109.78916666666667,6586226,109.77043333333333,360.02171271557535,97074.36566673969
1656915953,369000,9298219,16,2,12,4,30,11,12,4,29,20,12,4,27,25,12,3,27,155,11,0,2022-07-04T09:25:53,6588,109.80614999999999,6587246,109.78743333333334,352.07122706647425,97166.63231850116
1656915954,339000,9299189,16,2,13,4,29,11,13,4,28,29,4,4,26,20,13,4,25,182,11,0,2022-07-04T09:25:54,6589,109.82231666666667,6588216,109.8036,344.73682407733355,97251.81967213117
1656915955,360000,9300209,16,2,13,4,29,11,13,4,28,5,4,4,25,18,4,3,25,210,11,0,2022-07-04T09:25:55,6590,109.83933333333333,6589236,109.8206,337.06187574489127,97341.03943115706
1656915956,333000,9301182,16,2,13,4,29,11,13,4,29,20,13,4,28,29,4,4,26,237,11,0,2022-07-04T09:25:56,6591,109.85555,6590209,109.83681666666666,330.3060337248328,97419.60714285712
1656915957,357000,9302207,16,20,13,4,30,29,4,4,28,5,4,4,31,18,4,3,26,9,11,0,2022-07-04T09:25:57,6592,109.87261666666667,6591234,109.85390000000001,325.069281906047,97480.55952380953
1656915958,381000,9303231,16,20,13,4,30,29,4,4,29,5,4,4,32,25,13,4,27,38,11,0,2022-07-04T09:25:58,6593,109.88968333333334,6592258,109.87096666666666,319.1693787628079,97549.26269477545
1656915959,355000,9304204,16,20,13,4,31,29,4,4,30,5,4,4,31,18,4,4,27,66,11,0,2022-07-04T09:25:59,6594,109.90591666666666,6593231,109.88718333333333,314.0186206493809,97609.27194244602
1656915961,352000,9306201,16,20,13,4,31,11,13,4,28,29,4,4,28,18,4,4,25,123,11,0,2022-07-04T09:26:01,6596,109.9392,6595228,109.92046666666667,302.22155277106367,97746.83448317237
1656915962,376000,9307225,16,20,13,4,30,11,13,4,28,29,4,4,27,12,13,4,24,152,11,0,2022-07-04T09:26:02,6597,109.95626666666666,6596252,109.93753333333333,295.4092326637287,97826.3518309405
1656915963,400000,9308249,16,20,13,4,31,11,13,4,28,29,4,4,28,25,13,4,26,181,11,0,2022-07-04T09:26:03,6598,109.97333333333333,6597276,109.9546,288.4780744124016,97907.29391837392
1656915964,370000,9309220,16,29,4,4,29,11,13,4,27,5,4,4,27,25,13,4,27,209,11,0,2022-07-04T09:26:04,6599,109.98949999999999,6598247,109.97078333333334,282.67078024673674,97975.16239533115
1656915965,392000,9310241,16,29,4,4,29,25,13,4,27,5,4,4,25,31,4,4,23,238,11,0,2022-07-04T09:26:05,6600,110.00653333333334,6599268,109.98780000000001,276.5280002052031,98046.9813015582
1656915966,362000,9311212,16,2,13,4,32,11,13,4,31,20,13,4,30,29,4,4,30,10,11,0,2022-07-04T09:26:06,6601,110.0227,6600239,110.00398333333332,269.63936028224805,98127.56782334385
1656915967,386000,9312235,16,2,13,4,31,11,13,4,30,20,13,4,28,29,4,4,28,39,11,0,2022-07-04T09:26:07,6602,110.03976666666668,6601262,110.02103333333334,262.74247542420176,98208.32492113567
1656915968,408000,9313258,16,2,13,4,29,11,13,4,29,20,13,4,28,25,13,4,23,68,11,0,2022-07-04T09:26:08,6603,110.05680000000001,6602285,110.03808333333333,255.3724412003218,98294.69867794821
1656915969,369000,9314218,16,2,13,4,29,11,13,4,28,20,13,4,27,18,4,4,23,92,11,0,2022-07-04T09:26:09,6604,110.07281666666667,6603245,110.05408333333334,248.34880208419438,98377.02654680063
1656915970,392000,9315241,16,2,13,4,30,11,13,4,29,20,13,4,29,25,13,4,25,121,11,0,2022-07-04T09:26:10,6605,110.08986666666667,6604268,110.07113333333334,241.96966603735873,98451.88159475697
1656915971,361000,9316211,16,25,13,4,30,29,4,4,29,5,4,4,29,31,4,4,24,149,11,0,2022-07-04T09:26:11,6606,110.10601666666666,6605238,110.0873,235.94302655656233,98522.61586186713
1656915972,382000,9317232,16,25,13,4,30,29,4,4,29,5,4,4,28,31,4,4,25,178,11,0,2022-07-04T09:26:12,6607,110.12303333333332,6606259,110.10431666666666,228.72044923964927,98607.47509511266
1656915973,354000,9318204,16,12,13,4,32,25,13,4,30,5,4,4,32,29,4,3,30,206,11,0,2022-07-04T09:26:13,6608,110.13923333333334,6607231,110.12051666666666,222.03952142830147,98685.99635774993
1656915974,377000,9319226,15,20,13,4,31,11,13,4,30,25,13,4,29,29,4,4,29,235,11,0,2022-07-04T09:26:14,6609,110.15628333333333,6608253,110.13754999999999,215.3146266108567,98765.08909257564
1656915975,347000,9320196,14,2,13,4,31,11,13,4,31,20,13,4,30,25,13,4,28,7,11,0,2022-07-04T09:26:15,6610,110.17245,6609223,110.15371666666667,208.7682882830168,98842.12437223044
1656915976,367000,9321217,14,2,13,4,30,11,13,4,30,20,13,4,28,12,13,4,26,36,11,0,2022-07-04T09:26:16,6611,110.18945000000001,6610244,110.17073333333333,202.75609189009398,98912.9367799114
1656915977,337000,9322187,14,2,13,4,29,11,13,4,29,20,13,4,27,25,13,4,26,64,11,0,2022-07-04T09:26:17,6612,110.20561666666667,6611214,110.1869,197.03073755943768,98980.41980968861
1656915978,360000,9323210,14,2,13,4,30,11,13,4,30,20,13,4,28,18,4,3,26,93,11,0,2022-07-04T09:26:18,6613,110.22266666666665,6612237,110.20395,190.98877522293805,99051.65813148787
1656915979,333000,9324183,14,20,13,4,30,11,13,4,29,5,4,4,27,25,13,4,26,121,11,0,2022-07-04T09:26:19,6614,110.23888333333333,6613210,110.22016666666667,185.5215930369829,99116.14417952312
1656915980,354000,9325203,14,2,13,4,28,20,13,4,28,25,13,4,27,18,4,3,24,150,11,0,2022-07-04T09:26:20,6615,110.25590000000001,6614230,110.23716666666665,180.30531353408628,99177.71921458628
1656915981,373000,9326222,14,25,13,4,26,12,13,4,22,5,4,4,25,31,4,4,22,179,11,0,2022-07-04T09:26:21,6616,110.27288333333333,6615249,110.25415,175.93562120810086,99229.30412465626
1656915982,341000,9327190,14,25,13,4,27,18,4,4,24,5,4,4,26,31,4,4,22,207,11,0,2022-07-04T09:26:22,6617,110.28901666666667,6616217,110.27028333333332,174.46316748018063,99246.69645948072
1656915983,359000,9328209,15,8,0,3,33,11,12,3,32,5,4,4,27,25,13,4,27,236,11,0,2022-07-04T09:26:23,6618,110.30598333333334,6617236,110.28726666666667,174.6665933100283,99244.2936270653
1656915984,328000,9329177,15,8,0,3,34,11,12,4,30,126,16,3,30,25,12,4,27,8,11,0,2022-07-04T09:26:24,6619,110.32213333333334,6618204,110.3034,175.10266031381067,99239.14287539935
1656915985,347000,9330196,15,25,12,4,27,126,16,3,27,5,4,4,27,20,12,4,21,37,11,0,2022-07-04T09:26:25,6620,110.33911666666667,6619223,110.32038333333334,175.18331383599178,99238.19017094017
1656915986,315000,9331164,15,25,12,4,27,18,4,4,23,5,4,4,26,20,12,4,21,65,11,0,2022-07-04T09:26:26,6621,110.35525,6620191,110.33651666666667,174.3077509562179,99248.53205128205
1656915987,333000,9332182,15,25,12,4,27,8,0,3,22,5,4,4,26,20,12,4,22,94,11,0,2022-07-04T09:26:27,6622,110.37221666666666,6621209,110.35348333333333,174.66485370279474,99244.31406310534
1656915988,352000,9333202,15,26,4,3,28,29,4,3,25,5,4,4,26,31,4,3,19,123,11,0,2022-07-04T09:26:28,6623,110.3892,6622229,110.37048333333334,175.22189240543688,99237.73449270372
1656915989,321000,9334170,15,25,12,4,27,26,4,3,26,5,4,4,26,29,4,3,26,151,11,0,2022-07-04T09:26:29,6624,110.40535,6623197,110.38661666666667,174.737121469337,99243.46048744461
1656915990,341000,9335190,15,26,4,3,28,29,4,4,25,5,4,4,25,20,12,3,21,180,11,0,2022-07-04T09:26:30,6625,110.42235000000001,6624217,110.40361666666666,173.6590953235993,99256.1938588451
1656915991,360000,9336209,15,25,12,4,27,29,4,3,26,5,4,4,26,31,4,3,19,209,11,0,2022-07-04T09:26:31,6626,110.43933333333332,6625236,110.4206,173.60167528357007,99256.87213565536
1656915992,329000,9337178,16,8,0,3,35,9,0,3,34,5,4,4,27,25,12,4,27,237,11,0,2022-07-04T09:26:32,6627,110.45548333333333,6626205,110.43675,173.68829428937667,99255.84895563612
1656915993,347000,9338196,16,8,0,3,27,25,12,4,27,5,4,4,27,29,4,4,25,10,11,0,2022-07-04T09:26:33,6628,110.47245,6627223,110.45371666666666,174.432172925736,99247.06248921112
1656915994,365000,9339215,16,25,12,4,26,29,4,4,24,5,4,4,26,20,12,3,20,39,11,0,2022-07-04T09:26:34,6629,110.48941666666666,6628242,110.47070000000001,174.80158370695113,99242.69910869176
1656915995,334000,9340183,16,25,12,4,26,29,4,4,25,5,4,4,26,20,12,4,21,67,11,0,2022-07-04T09:26:35,6630,110.50556666666667,6629210,110.48683333333334,174.3599123299004,99247.91595381947
1656915996,355000,9341204,16,25,12,4,26,29,4,4,25,5,4,4,27,31,4,4,20,96,11,0,2022-07-04T09:26:36,6631,110.52258333333333,6630231,110.50385,174.2335469058379,99249.40853743877
1656915997,374000,9342224,16,25,12,4,25,29,4,4,25,5,4,4,26,20,12,4,21,124,11,0,2022-07-04T09:26:37,6632,110.53956666666666,6631251,110.52085000000001,174.31404328609864,99248.45775600654
1656915998,343000,9343192,15,25,12,4,25,29,4,4,25,5,4,4,26,31,4,4,20,151,11,0,2022-07-04T09:26:38,6633,110.55571666666667,6632219,110.53698333333334,174.02878446451825,99251.8272
1656915999,312000,9344161,15,25,12,4,26,29,4,4,25,5,4,4,27,31,4,4,21,178,11,0,2022-07-04T09:26:39,6634,110.57186666666666,6633188,110.55313333333334,173.5466118069097,99257.52252836304
1656916000,330000,9345180,15,20,12,3,30,4,4,4,32,5,4,4,27,25,12,4,27,206,11,0,2022-07-04T09:26:40,6635,110.58883333333333,6634207,110.57011666666668,173.51302249844488,99257.91924834941
1656916001,350000,9346199,15,25,12,4,27,29,4,4,26,5,4,4,27,31,4,4,22,234,11,0,2022-07-04T09:26:41,6636,110.60583333333334,6635226,110.58709999999999,174.2681427001953,99249.0
1656916002,371000,9347220,16,25,12,4,27,29,4,4,26,5,4,4,27,31,4,4,20,6,11,0,2022-07-04T09:26:42,6637,110.62285,6636247,110.60411666666667,174.2681427001953,99249.0
1656916003,340000,9348190,16,25,12,4,27,29,4,4,25,5,4,4,26,31,4,4,20,33,11,0,2022-07-04T09:26:43,6638,110.639,6637217,110.62028333333333,174.40529981850202,99247.37993767043
1656916004,359000,9349208,16,25,12,4,27,29,4,4,25,5,4,4,27,31,4,4,21,61,11,0,2022-07-04T09:26:44,6639,110.65598333333334,6638235,110.63725,174.84219604718095,99242.21943903388
1656916005,328000,9350177,16,25,12,4,25,29,4,4,23,5,4,4,25,31,4,4,19,88,11,0,2022-07-04T09:26:45,6640,110.67213333333333,6639204,110.65339999999999,175.25765477690598,99237.31215426567
1656916006,346000,9351196,16,25,12,3,33,29,4,4,23,5,4,4,25,31,4,4,19,116,11,0,2022-07-04T09:26:46,6641,110.6891,6640223,110.67038333333333,174.28654313256845,99248.78264372025
1656916007,365000,9352214,16,29,4,4,24,31,4,4,19,5,4,4,26,20,12,4,8,144,11,0,2022-07-04T09:26:47,6642,110.70608333333332,6641241,110.68735,173.3895240147326,99259.37800183317
1656916008,333000,9353183,16,124,16,3,35,29,4,4,25,5,4,4,26,31,4,4,20,172,11,0,2022-07-04T09:26:48,6643,110.72221666666665,6642210,110.7035,173.3151450650912,99260.25656028368
1656916009,352000,9354201,16,124,16,3,27,31,4,4,21,5,4,4,27,6,4,3,21,201,11,0,2022-07-04T09:26:49,6644,110.7392,6643228,110.72046666666667,173.33708682393748,99259.99731357109
1656916010,370000,9355220,16,29,4,4,25,31,4,4,21,5,4,4,26,6,4,3,18,230,11,0,2022-07-04T09:26:50,6645,110.75616666666666,6644247,110.73745000000001,173.81611991907056,99254.33913849005
1656916015,361000,9360210,16,25,12,4,25,29,4,4,25,5,4,4,26,31,4,4,19,117,11,0,2022-07-04T09:26:55,6650,110.83935,6649237,110.82061666666667,173.55043278995575,99257.47731032003
1656916016,330000,9361180,16,25,12,4,27,29,4,4,26,5,4,4,27,31,4,4,20,145,11,0,2022-07-04T09:26:56,6651,110.85549999999999,6650207,110.83678333333334,173.252197265625,99261.0
1656916017,350000,9362199,16,25,12,4,27,29,4,4,26,5,4,4,27,31,4,4,21,174,11,0,2022-07-04T09:26:57,6652,110.8725,6651226,110.85376666666666,173.258251944474,99260.92848398942
1656916018,368000,9363218,16,25,12,4,26,29,4,4,24,5,4,4,26,31,4,4,21,203,11,0,2022-07-04T09:26:58,6653,110.88946666666668,6652245,110.87075,174.091179386088,99251.09020037368
1656916019,325000,9364174,16,25,12,4,27,29,4,4,25,5,4,4,26,31,4,4,21,227,11,0,2022-07-04T09:26:59,6654,110.90541666666667,6653201,110.88668333333334,174.39574794406195,99247.49273665495
1656916020,343000,9365193,16,25,12,4,27,29,4,4,25,5,4,4,26,6,4,3,21,0,11,0,2022-07-04T09:27:00,6655,110.92238333333333,6654220,110.90366666666667,174.09676562595806,99251.02424005898
1656916021,362000,9366211,16,25,12,4,26,29,4,4,24,5,4,3,26,31,4,4,20,29,11,0,2022-07-04T09:27:01,6656,110.93936666666667,6655238,110.92063333333334,173.83701161556735,99254.09237822349
1656916022,331000,9367180,16,25,12,4,26,4,4,3,25,5,4,3,26,29,4,3,25,57,11,0,2022-07-04T09:27:02,6657,110.95551666666667,6656207,110.93678333333334,173.78999372509625,99254.6476790831
1656916023,349000,9368199,16,28,16,3,32,26,4,2,28,5,4,3,26,29,4,3,24,86,11,0,2022-07-04T09:27:03,6658,110.97248333333333,6657226,110.95376666666667,173.60845375976572,99256.792
1656916024,368000,9369217,16,28,16,3,32,25,12,3,26,5,4,4,26,29,4,4,24,115,11,0,2022-07-04T09:27:04,6659,110.98946666666667,6658244,110.97073333333333,173.39803815003927,99259.27747163695
1656916025,336000,9370186,16,25,12,3,27,28,16,3,26,5,4,4,27,29,4,4,25,143,11,0,2022-07-04T09:27:05,6660,111.0056,6659213,110.98688333333332,173.5993087822301,99256.90009606148
1656916026,355000,9371205,16,25,12,3,27,29,4,4,25,5,4,4,27,31,4,4,21,172,11,0,2022-07-04T09:27:06,6661,111.02258333333333,6660232,111.00386666666667,173.90464643679616,99253.29350325422
1656916027,374000,9372223,17,25,12,3,26,29,4,4,25,5,4,4,27,31,4,4,20,201,11,0,2022-07-04T09:27:07,6662,111.03956666666666,6661250,111.02083333333333,174.44259445943882,99246.93939748236
1656916028,342000,9373192,16,25,12,3,26,4,4,3,24,5,4,4,27,6,4,3,23,229,11,0,2022-07-04T09:27:08,6663,111.05569999999999,6662219,111.03698333333334,174.95361868506976,99240.90330878054
1656916029,361000,9374210,16,25,12,3,26,29,4,3,24,5,4,4,26,31,4,4,20,2,11,0,2022-07-04T09:27:09,6664,111.07268333333333,6663237,111.05395,175.11829754090726,99238.95818543849
1656916030,531000,9375380,16,25,13,4,26,18,4,3,23,5,4,4,26,20,13,4,20,34,11,0,2022-07-04T09:27:10,6665,111.09218333333334,6664407,111.07345000000001,174.94679428680502,99240.98398407064
1656916031,399000,9376248,16,25,12,4,26,18,4,4,23,5,4,4,26,20,12,4,20,60,11,0,2022-07-04T09:27:11,6666,111.10665,6665275,111.08791666666666,174.4461746565468,99246.89715857012
1656916032,368000,9377217,16,124,16,3,31,25,12,4,26,5,4,4,26,6,4,3,31,88,11,0,2022-07-04T09:27:12,6667,111.12280000000001,6666244,111.10406666666667,173.2151358348311,99261.4377635197
1656916033,336000,9378186,16,124,16,3,28,18,4,4,23,5,4,4,27,6,4,3,21,116,11,0,2022-07-04T09:27:13,6668,111.13893333333334,6667213,111.12021666666666,173.00911184082045,99263.87128888888
1656916034,355000,9379204,16,25,12,4,27,124,16,3,26,5,4,4,27,31,4,4,21,145,11,0,2022-07-04T09:27:14,6669,111.15591666666666,6668231,111.13718333333333,173.31585671386713,99260.24817777777
1656916035,324000,9380173,16,25,12,4,26,18,4,4,24,5,4,4,26,31,4,4,21,173,11,0,2022-07-04T09:27:15,6670,111.17206666666667,6669200,111.15333333333334,170.66320108614983,99291.59199863998
1656916036,343000,9381192,16,25,13,4,26,18,4,4,23,5,4,4,26,31,4,4,20,202,11,0,2022-07-04T09:27:16,6671,111.18905,6670219,111.17031666666666,168.61549836399809,99315.7880380512
1656916037,362000,9382211,16,29,4,3,28,18,4,4,23,5,4,4,27,6,4,3,26,231,11,0,2022-07-04T09:27:17,6672,111.20603333333334,6671238,111.18730000000001,172.10573219206654,99274.55032322489
1656916038,331000,9383181,16,25,13,4,26,29,4,3,26,5,4,4,26,31,4,4,20,3,11,0,2022-07-04T09:27:18,6673,111.22218333333333,6672208,111.20346666666666,174.4532807236814,99246.81312006479
1656916039,401000,9384250,16,25,13,4,26,29,4,4,24,5,4,4,26,31,4,4,20,33,11,0,2022-07-04T09:27:19,6674,111.24001666666666,6673277,111.22128333333333,173.7654863269881,99254.93723425794
1656916040,370000,9385219,16,25,13,4,26,29,4,4,24,5,4,4,27,31,4,4,21,61,11,0,2022-07-04T09:27:20,6675,111.25616666666666,6674246,111.23743333333333,173.31613280607004,99260.24489465154
1656916041,389000,9386238,16,25,13,4,27,29,4,4,24,5,4,4,27,20,13,4,21,90,11,0,2022-07-04T09:27:21,6676,111.27315,6675265,111.25441666666667,173.23866353930956,99261.15985334555
1656916042,408000,9387258,17,25,13,4,27,29,4,4,25,5,4,4,28,31,4,4,21,119,11,0,2022-07-04T09:27:22,6677,111.29013333333334,6676285,111.27141666666667,173.0368717028952,99263.5435265105
1656916043,377000,9388227,16,25,13,4,27,29,4,4,25,5,4,4,27,31,4,4,21,147,11,0,2022-07-04T09:27:23,6678,111.30628333333334,6677254,111.28756666666666,170.1044494459555,99298.19334155366
1656916044,397000,9389246,16,25,13,4,26,29,4,4,24,5,4,3,26,31,4,4,20,176,11,0,2022-07-04T09:27:24,6679,111.32328333333334,6678273,111.30455,169.08676456763914,99310.21924265842
1656916045,366000,9390215,16,25,13,4,26,29,4,4,24,5,4,3,26,31,4,4,19,204,11,0,2022-07-04T09:27:25,6680,111.33943333333333,6679242,111.3207,171.40011430177339,99282.88655332303
1656916046,385000,9391234,16,25,13,4,26,28,16,3,24,29,4,4,24,31,4,4,19,233,11,0,2022-07-04T09:27:26,6681,111.35641666666668,6680261,111.33768333333335,173.83283192724625,99254.14350850075
1656916052,346000,9397195,16,25,13,4,27,29,4,4,25,5,4,4,27,20,13,4,21,146,11,0,2022-07-04T09:27:32,6687,111.45576666666666,6686222,111.43703333333333,174.59334547465963,99245.15869669382
1656916053,365000,9398214,16,25,13,4,27,29,4,4,25,5,4,4,27,20,13,4,21,174,11,0,2022-07-04T09:27:33,6688,111.47274999999999,6687241,111.45401666666666,174.15023301682024,99250.39262919498
1656916054,384000,9399233,16,25,13,4,26,29,4,4,24,28,16,3,21,31,4,3,20,202,11,0,2022-07-04T09:27:34,6689,111.48973333333333,6688260,111.471,173.82917441258448,99254.18488675958
1656916055,353000,9400202,16,25,13,4,26,29,4,4,23,31,4,3,19,6,4,1,0,229,11,0,2022-07-04T09:27:35,6690,111.50588333333333,6689229,111.48715,173.6505216525407,99256.29507839722
1656916056,372000,9401222,16,25,13,4,25,4,4,2,26,29,4,4,22,31,4,4,18,1,11,0,2022-07-04T09:27:36,6691,111.52286666666667,6690249,111.50415,173.40899135150624,99259.14797406807
1656916057,341000,9402190,16,29,4,4,24,20,12,4,20,5,4,3,30,31,4,4,19,28,11,0,2022-07-04T09:27:37,6692,111.53901666666667,6691217,111.52028333333332,173.01011114877832,99263.85948136143
1656916058,360000,9403209,16,29,4,4,25,12,12,3,20,5,4,3,28,20,12,4,20,56,11,0,2022-07-04T09:27:38,6693,111.556,6692236,111.53726666666667,172.9982147216797,99264.0
1656916059,379000,9404228,16,28,16,3,26,29,4,4,26,5,4,4,28,20,13,4,21,84,11,0,2022-07-04T09:27:39,6694,111.57298333333333,6693255,111.55425,173.3688425038257,99259.62225824909
1656916060,348000,9405197,16,25,13,4,27,29,4,4,25,5,4,4,27,28,16,3,23,111,11,0,2022-07-04T09:27:40,6695,111.58913333333334,6694224,111.5704,174.05141607835708,99251.55989352263
1656916061,367000,9406217,16,25,13,4,27,29,4,4,25,5,4,4,27,20,13,4,21,139,11,0,2022-07-04T09:27:41,6696,111.60611666666667,6695244,111.58739999999999,174.8169020402955,99242.51818988465
1656916062,387000,9407236,16,25,13,4,26,29,4,4,24,5,4,4,26,20,13,4,19,168,11,0,2022-07-04T09:27:42,6697,111.62311666666666,6696263,111.60438333333333,174.49650847712826,99246.30261215218
1656916063,406000,9408255,16,25,13,4,26,29,4,4,24,5,4,4,26,20,13,4,19,197,11,0,2022-07-04T09:27:43,6698,111.6401,6697282,111.62136666666667,173.93387397396964,99252.94830645161
1656916064,375000,9409224,16,25,13,4,25,29,4,4,24,5,4,4,26,18,4,4,21,225,11,0,2022-07-04T09:27:44,6699,111.65625,6698251,111.63751666666667,173.2061161570395,99261.54427419355
1656916065,344000,9410193,15,25,13,4,26,29,4,4,24,5,4,4,27,20,13,4,21,253,11,0,2022-07-04T09:27:45,6700,111.6724,6699220,111.65366666666667,172.98613649332543,99264.1426746167
1656916066,364000,9411213,16,25,13,4,27,29,4,4,25,5,4,4,28,20,13,4,22,26,11,0,2022-07-04T09:27:46,6701,111.68939999999999,6700240,111.67066666666666,172.99920088584065,99263.98841166937
1656916067,383000,9412232,16,25,13,4,27,29,4,4,25,5,4,4,28,20,13,4,22,55,11,0,2022-07-04T09:27:47,6702,111.70638333333333,6701259,111.68765,173.24840043201303,99261.04490765171
1656916068,401000,9413251,16,25,13,4,27,29,4,4,25,5,4,4,27,20,13,4,21,84,11,0,2022-07-04T09:27:48,6703,111.72335,6702278,111.70463333333333,173.65772111233431,99256.21007915567
1656916069,370000,9414219,16,25,13,4,26,29,4,4,24,5,4,4,27,20,13,4,20,112,11,0,2022-07-04T09:27:49,6704,111.73949999999999,6703246,111.72076666666666,173.8755169294398,99253.63752039152
1656916070,389000,9415238,16,25,13,4,26,29,4,4,24,31,4,4,21,8,0,1,0,141,11,0,2022-07-04T09:27:50,6705,111.75648333333334,6704265,111.73775,173.68787558443069,99255.85394235997
1656916071,358000,9416207,16,12,13,4,23,29,4,4,23,31,4,4,20,8,0,1,0,169,11,0,2022-07-04T09:27:51,6706,111.77263333333333,6705234,111.7539,173.46037053947896,99258.54118525896
1656916072,377000,9417227,16,12,13,4,23,4,4,2,28,5,4,3,26,29,4,4,23,198,11,0,2022-07-04T09:27:52,6707,111.78961666666667,6706254,111.7709,173.1596254227169,99262.09347609562
1656916073,396000,9418246,16,12,13,4,24,18,4,4,24,5,4,3,27,29,4,4,24,227,11,0,2022-07-04T09:27:53,6708,111.80659999999999,6707273,111.78788333333334,172.9249432515705,99264.86544454629
1656916074,352000,9419201,16,12,13,4,24,18,4,4,24,5,4,4,27,29,4,4,24,251,11,0,2022-07-04T09:27:54,6709,111.82253333333333,6708228,111.8038,172.80273078338035,99266.30898258479
1656916075,372000,9420221,16,12,13,4,25,29,4,4,25,5,4,4,27,31,4,4,21,24,11,0,2022-07-04T09:27:55,6710,111.83953333333334,6709248,111.82079999999999,172.95003475695714,99264.5691230207
1656916076,390000,9421239,16,25,12,2,27,18,4,4,24,5,4,4,27,29,4,4,24,53,11,0,2022-07-04T09:27:56,6711,111.85650000000001,6710266,111.83776666666667,173.73735916751036,99255.26948842875
1656916077,360000,9422209,16,25,12,3,26,29,4,4,25,5,4,4,27,31,4,4,21,81,11,0,2022-07-04T09:27:57,6712,111.87266666666666,6711236,111.85393333333333,174.03923894424148,99251.70375568677
1656916078,378000,9423227,16,25,13,4,26,29,4,4,24,5,4,4,26,31,4,4,21,110,11,0,2022-07-04T09:27:58,6713,111.88963333333332,6712254,111.87089999999999,174.0809481521738,99251.21106378859
1656916079,397000,9424246,16,25,13,4,26,29,4,4,24,5,4,4,25,26,4,2,20,139,11,0,2022-07-04T09:27:59,6714,111.90661666666666,6713273,111.88788333333333,173.79040728343142,99254.64287202277
1656916080,366000,9425215,16,25,13,4,27,29,4,4,24,5,4,4,26,31,4,4,20,167,11,0,2022-07-04T09:28:00,6715,111.92276666666666,6714242,111.90403333333333,173.29332989940738,99260.51425942962
1656916081,386000,9426235,16,25,13,4,27,29,4,4,24,5,4,4,26,31,4,4,21,196,11,0,2022-07-04T09:28:01,6716,111.93976666666667,6715262,111.92103333333333,172.89611027096288,99265.20607175713
1656916082,356000,9427205,16,25,13,4,27,29,4,4,25,5,4,4,27,8,0,3,24,224,11,0,2022-07-04T09:28:02,6717,111.95593333333333,6716232,111.9372,172.8238185097371,99266.05996758508
1656916083,377000,9428226,16,25,13,4,27,29,4,4,25,5,4,4,28,8,0,3,22,253,11,0,2022-07-04T09:28:03,6718,111.97295000000001,6717253,111.95421666666667,172.8281169859888,99266.00916590284
1656916084,397000,9429246,16,25,13,4,27,29,4,4,25,5,4,4,27,8,0,3,22,26,11,0,2022-07-04T09:28:04,6719,111.98995,6718273,111.97121666666666,172.86685780917912,99265.55147058824
1656916085,368000,9430217,16,25,13,4,27,29,4,4,25,5,4,4,27,8,0,3,21,54,11,0,2022-07-04T09:28:05,6720,112.00613333333334,6719244,111.9874,173.54687486676644,99257.51930147059
1656916086,387000,9431236,16,25,13,4,27,29,4,4,24,5,4,4,26,31,4,4,21,83,11,0,2022-07-04T09:28:06,6721,112.02311666666667,6720263,112.00438333333334,174.19163737282423,99249.9035510741
1656916087,356000,9432205,16,25,13,4,26,29,4,4,24,20,13,4,20,31,4,4,20,111,11,0,2022-07-04T09:28:07,6722,112.03926666666666,6721232,112.02053333333333,174.2635697060016,99249.05392371767
1656916088,377000,9433226,16,25,13,4,26,29,4,4,23,31,4,4,20,8,0,3,11,140,11,0,2022-07-04T09:28:08,6723,112.05628333333334,6722253,112.03755,174.33936218502544,99248.15870232355
1656916089,397000,9434246,16,12,13,4,23,29,4,4,23,25,12,3,21,8,0,3,24,169,11,0,2022-07-04T09:28:09,6724,112.07328333333334,6723273,112.05455,173.45701067101004,99258.58086053413
1656916090,368000,9435217,16,126,16,3,29,18,4,4,24,29,4,3,23,8,0,3,22,197,11,0,2022-07-04T09:28:10,6725,112.08946666666667,6724244,112.07073333333332,172.8787873942057,99265.41066666666
1656916091,389000,9436238,16,25,13,4,28,126,16,3,26,31,4,4,21,8,0,3,20,226,11,0,2022-07-04T09:28:11,6726,112.10648333333333,6725265,112.08775,172.7733251639837,99266.65627864345
1656916092,359000,9437208,16,25,13,4,27,29,4,4,24,31,4,4,21,8,0,3,18,254,11,0,2022-07-04T09:28:12,6727,112.12265000000001,6726235,112.10391666666666,172.833359038425,99265.94716327415
